titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0097928	5	Murder Blues	US		imdbDisplay		0
tt0097928	6	Murder Blues	CA				0
tt0097949	1	Märkische Heide, märkischer Sand			original		1
tt0097949	2	March Brandenburg Heath, March Brandenburg Sand	XWW	en	alternative		0
tt0097949	3	布蘭登堡二部曲：荒原與沙	TW		festival		0
tt0097949	4	Märkische Heide, märkischer Sand	DDDE		imdbDisplay		0
tt0097966	1	Next	GB		imdbDisplay		0
tt0097966	2	Next: The Infinite Variety Show	XWW	en		long title	0
tt0097966	3	Next			original		1
tt0097966	4	ネクスト（1989）	JP	ja	imdbDisplay		0
tt0097966	5	Lip synch: Next	SE		imdbDisplay		0
tt0097968	1	Tender Barbarian					0
tt0097968	2	Gyöngéd barbár	HU		imdbDisplay		0
tt0097968	3	Tendre barbare	FR				0
tt0097968	4	Nezný barbar			original		1
tt0097968	5	Czuły barbarzyńca	PL		imdbDisplay		0
tt0097968	6	Nezný barbar	CSHH		imdbDisplay		0
tt0097970	1	Night Cries: A Rural Tragedy	AU		imdbDisplay		0
tt0097970	2	Night Cries: A Rural Tragedy			original		1
tt0097979	1	Nightdreams II	US		imdbDisplay		0
tt0097979	2	Nightdreams II			original		1
tt0097984	1	Ninja in Ancient China	US		imdbDisplay		0
tt0097984	2	Ren zhe wu di	HK	cmn	alternative		0
tt0097984	3	San kuo zi ren zhe yuan liu	CN	cmn			0
tt0097984	4	Da lu si jie	HK	cmn	video		0
tt0097984	5	Ninja in Ancient China	XWW	en	imdbDisplay		0
tt0097984	6	Shen tong			original		1
tt0097984	7	Ninja in Ancient China	GB		imdbDisplay		0
tt0097984	8	The Prowess	HK	en			0
tt0098004	1	Megpihent az aranyfelhő	HU		imdbDisplay		0
tt0098004	2	Nochevala tuchka zolotaya...			original		1
tt0098004	3	金色の雲は宿った	JP	ja	imdbDisplay		0
tt0098004	4	Kinder des Sturms	DE		tv		0
tt0098004	5	Children of the Storm	XWW	en		informal title	0
tt0098004	6	Заспало е облаче златно	BG	bg	imdbDisplay		0
tt0098004	7	Ночевала тучка золотая...	SUHH	ru	imdbDisplay		0
tt0098018	1	O, xiangxue			original		1
tt0098018	2	Flickan från Tai'ergou	SE		imdbDisplay		0
tt0098018	3	O, xiangxue	CN				0
tt0098018	4	Die Federtasche	XWG				0
tt0098018	5	Sweet Snow	HK	en	imdbDisplay		0
tt0098018	6	Oh! Sweet Snow	XEU	en	imdbDisplay		0
tt0098021	1	Old Flames	GB				0
tt0098030	1	Es - Von Zaren und Monstern	XWG				0
tt0098030	2	Воно	SUHH	uk	imdbDisplay		0
tt0098030	3	Det	SE				0
tt0098030	4	Оно	SUHH	ru	imdbDisplay		0
tt0098030	5	It					0
tt0098030	6	Ono	PL		imdbDisplay		0
tt0098030	7	Vono	SUHH	uk		transliterated title	0
tt0098030	8	Ono			original		1
tt0098030	9	IT イット	JP	ja	imdbDisplay		0
tt0098043	10	Búsqueda mortal	MX		imdbDisplay		0
tt0098043	11	Out of Sight, Out of Mind	US		imdbDisplay		0
tt0098043	1	Out of Sight, Out of Her Mind					0
tt0098043	2	Massacre dans l'ascenseur	FR		imdbDisplay		0
tt0098043	3	Sight Unseen	GB		video		0
tt0098043	4	Sight Unseen					0
tt0098043	5	Visión invisible	ES		imdbDisplay		0
tt0098043	6	Naamiomurhat	FI				0
tt0098043	7	Kabuki killer	IT				0
tt0098043	8	Out of Sight, Out of Mind			original		1
tt0098043	9	Au bord du gouffre	CA	fr	imdbDisplay		0
tt0098050	1	Ovejas negras			original		1
tt0098050	2	Ovejas negras	ES		imdbDisplay		0
tt0098063	10	Paprika	FR		imdbDisplay		0
tt0098063	11	Los burdeles de Paprika	MX		imdbDisplay		0
tt0098063	12	Paprika	IL	en	imdbDisplay		0
tt0098063	13	Paprika	IT		imdbDisplay		0
tt0098063	14	Paprika	IN	en	imdbDisplay		0
tt0098063	15	Paprika	KR		imdbDisplay		0
tt0098063	16	Paprika	ZA	en	imdbDisplay		0
tt0098063	17	Paprika	SE		imdbDisplay		0
tt0098063	18	Paprika	TH	en	imdbDisplay		0
tt0098063	19	Paprika	EC		imdbDisplay		0
tt0098063	1	Paprika	SG	en	imdbDisplay		0
tt0098063	20	Paprika	US		imdbDisplay		0
tt0098063	21	Paprika	TR	tr	imdbDisplay		0
tt0098063	22	Paprika	AE		imdbDisplay		0
tt0098063	23	Paprika	CA	fr	imdbDisplay		0
tt0098063	24	Paprika	ID	en	imdbDisplay		0
tt0098063	25	Paprika	JP	ja	imdbDisplay		0
tt0098063	26	O Bordel de Paprika	BR		imdbDisplay		0
tt0098063	27	Paprika - Ein Leben für die Liebe	DE		imdbDisplay		0
tt0098063	28	Paprika	PH	en	imdbDisplay		0
tt0098063	29	Paprika: De niña a mujer	PE		imdbDisplay		0
tt0098063	2	Paprika	GB		imdbDisplay		0
tt0098063	30	Papryka	PL		imdbDisplay		0
tt0098063	31	Paprika			original		1
tt0098063	32	Paprika	EG	en	imdbDisplay		0
tt0098063	33	Paprika	AU		imdbDisplay		0
tt0098063	34	Паприка	SUHH	ru	imdbDisplay		0
tt0098063	35	Paprika	IN	hi	imdbDisplay		0
tt0098063	36	Паприка	BG	bg	imdbDisplay		0
tt0098063	37	Kullanmuru	FI		imdbDisplay		0
tt0098063	38	Πάπρικα	GR		imdbDisplay		0
tt0098063	3	Paprika	NL		imdbDisplay		0
tt0098063	4	红辣椒	CN	cmn	imdbDisplay		0
tt0098063	5	Paprika, Life in a Brothel					0
tt0098063	6	Paprika	PT		imdbDisplay		0
tt0098063	7	Paprika	CA	en	imdbDisplay		0
tt0098063	8	Paprika, placeres prohibidos	AR		imdbDisplay		0
tt0098063	9	Los burdeles de Paprika	ES		imdbDisplay		0
tt0098064	1	Pareja enloquecida busca madre de alquiler	ES		imdbDisplay		0
tt0098064	2	Two Guys	XWW	en		dubbed version	0
tt0098064	3	Pareja enloquecida busca madre de alquiler			original		1
tt0098070	1	Passi d'amore	IT		imdbDisplay		0
tt0098070	2	Steps of Love					0
tt0098070	3	Passi d'amore			original		1
tt0098070	4	Miłosne pas	PL		imdbDisplay		0
tt0098077	1	Peraustrínia 2004	ES		imdbDisplay		0
tt0098077	2	Peraustrínia 2004			original		1
tt0098100	10	The Platinum Triangle			original		1
tt0098100	1	Den gyllene triangeln	SE		video		0
tt0098100	2	O Triângulo Prateado	BR		imdbDisplay		0
tt0098100	3	Triángulo de platino	ES		imdbDisplay		0
tt0098100	4	ミッドナイト・エンジェル 恐怖の連続殺人	JP	ja	imdbDisplay		0
tt0098100	5	Platinum Triangle	XWG		imdbDisplay		0
tt0098100	6	Rahan kirous	FI			video box title	0
tt0098100	7	Le Triangle de Platine	CA	fr	imdbDisplay		0
tt0098100	8	2 flics pour 1 tueur	FR		video		0
tt0098100	9	The Platinum Triangle	US		imdbDisplay		0
tt0098136	10	Prom Night III: l'ultimo bacio	IT				0
tt0098136	11	Prom Night III: The Last Kiss	US		imdbDisplay		0
tt0098136	12	Shab e Raghs 3: Akharin Booseh	IR	fa	imdbDisplay		0
tt0098136	13	Baile de Formatura 3: O Último Beijo	BR			complete title	0
tt0098136	14	Prom Night 3	SE		imdbDisplay		0
tt0098136	15	Le bal de l'horreur 3: Dernier baiser avant l'enfer	FR		imdbDisplay		0
tt0098136	16	Noche de graduación II: el último beso	MX		alternative		0
tt0098136	17	Hello Mary Lou: Le bal de l'horreur III	CA	fr	imdbDisplay		0
tt0098136	18	Prom Night III - Das letzte Kapitel	XWG				0
tt0098136	19	Prom Night III: The Last Kiss	GB		imdbDisplay		0
tt0098136	1	Bal maturalny III: Ostatni pocałunek	PL		imdbDisplay		0
tt0098136	20	Baile de Formatura III	BR		tv		0
tt0098136	21	Dernier baiser avant l'enfer	FR		video		0
tt0098136	22	Krvava matura 3: Poslednji poljubac	RS		imdbDisplay		0
tt0098136	23	Escuela de terror	ES		imdbDisplay		0
tt0098136	24	Школьный бал 3: Последний поцелуй	SUHH	ru	imdbDisplay		0
tt0098136	2	Noche de graduación 3 El último beso	ES		imdbDisplay		0
tt0098136	3	Kẻ Săn Đêm 3: Nụ Hôn Cuối Cùng	VN		imdbDisplay		0
tt0098136	4	O Baile da Vingança 3	BR			cable TV title	0
tt0098136	5	Baile de Formatura 3	BR		imdbDisplay		0
tt0098136	6	Prom Night III: The Last Kiss			original		1
tt0098136	7	Noche de graduación III: el último beso	MX		imdbDisplay		0
tt0098136	8	Suudelma ennen kuolemaa	FI		imdbDisplay		0
tt0098136	9	Meia-Noite Fatal III: O Último Beijo	PT		imdbDisplay		0
tt0098139	1	Warsaw Bridge	GB		imdbDisplay		0
tt0098139	2	Warsaw Bridge	US			new title	0
tt0098139	3	The Bridge of Warsaw				literal English title	0
tt0098139	4	El puente de Varsovia	ES	qbp			0
tt0098139	5	Pont de Varsòvia			original		1
tt0098139	6	Ponte de Varsóvia	BR		imdbDisplay		0
tt0098144	1	The Stab	XWW	en		dubbed version	0
tt0098144	2	La punyalada	IT		imdbDisplay		0
tt0098144	3	La punyalada			original		1
tt0098144	4	La puñalada	ES	qbp			0
tt0098150	10	Magic Cop	IT		imdbDisplay		0
tt0098150	11	Magic Cop	GB		imdbDisplay		0
tt0098150	12	Qu mo tan zhang	TW		alternative		0
tt0098150	1	Qu mo jing cha			original		1
tt0098150	2	Magic Cop	DE		imdbDisplay		0
tt0098150	3	Mr. Vampire 5	HK	en		poster title	0
tt0098150	4	Mr. Vampire 5					0
tt0098150	5	Kui moh ging chaat	HK	yue		alternative transliteration	0
tt0098150	6	Jiang shi xian sheng 5	HK	cmn		poster title	0
tt0098150	7	Magic Cop	US		imdbDisplay		0
tt0098150	8	Magic Cop	XWW	en	imdbDisplay		0
tt0098150	9	Magic Cop	HK	en			0
tt0098172	1	Reason to Die			original		1
tt0098172	2	Reason to Die	ZA				0
tt0098172	3	リーズン・トゥ・ダイ ニューヨーク殺人特急	JP	ja	imdbDisplay		0
tt0098172	4	Reason to Die	CA	fr	imdbDisplay		0
tt0098172	5	Una ragione per morire	IT				0
tt0098172	6	Una razón para matar	ES		imdbDisplay		0
tt0098172	7	Reason to Die	US		imdbDisplay		0
tt0098172	8	Une raison pour mourir	FR		imdbDisplay		0
tt0098172	9	Reason to Die	GB		imdbDisplay		0
tt0098181	1	Reise ohne Wiederkehr			original		1
tt0098181	2	Reise ohne Wiederkehr	DE		imdbDisplay		0
tt0098181	3	The Year of the Black Butterflies					0
tt0098181	4	Reise ohne Wiederkehr	XWG		imdbDisplay		0
tt0098182	1	Rejsen mod en fødsel			original		1
tt0098182	2	Voyage vers la naissance	FR		imdbDisplay		0
tt0098182	3	Reisen mod en födsel	SE		imdbDisplay		0
tt0098182	4	Rejsen mod en fødsel	DK		imdbDisplay		0
tt0098199	10	Мститель	RU		imdbDisplay		0
tt0098199	11	Saxman	IT				0
tt0098199	12	The Avenger - Der Rächer	DE		imdbDisplay		0
tt0098199	1	Tudo por Vingança	BR			cable TV title	0
tt0098199	2	A bosszúálló	HU		imdbDisplay		0
tt0098199	3	Месник	UA		imdbDisplay		0
tt0098199	4	The Revenger	US		imdbDisplay		0
tt0098199	5	A un passo dalla morte	IT		imdbDisplay		0
tt0098199	6	The Revenger	GB		imdbDisplay		0
tt0098199	7	Saxman	ZA	en	working		0
tt0098199	8	The Revenger			original		1
tt0098199	9	A Vingança	BR		imdbDisplay		0
tt0098211	1	Robo-C.H.I.C.	US		alternative		0
tt0098211	2	Cyber-C.H.I.C.			original		1
tt0098211	3	Robo C.H.I.C.	US			alternative spelling	0
tt0098211	4	Robo-Chic					0
tt0098211	5	Robochic	BR		imdbDisplay		0
tt0098211	6	Cyber-C.H.I.C.	US		imdbDisplay		0
tt0098211	7	Thunder Tronic	DE		imdbDisplay		0
tt0098211	8	Robo Chic	FR		imdbDisplay		0
tt0098211	9	Cyber-C.H.I.C.	CA	en	imdbDisplay		0
tt0098244	10	Суббота, воскресенье и понедельник	RU		imdbDisplay		0
tt0098244	11	Samstag, Sonntag, Montag	DE				0
tt0098244	12	Samedi, dimanche et lundi	CA	fr			0
tt0098244	13	Lördag, söndag, måndag	SE		imdbDisplay		0
tt0098244	1	Szombat, vasárnap és hétfő	HU		imdbDisplay		0
tt0098244	2	Sábado, Domingo e Segunda	BR		imdbDisplay		0
tt0098244	3	Saturday, Sunday and Monday	GB		imdbDisplay		0
tt0098244	4	Saturday, Sunday and Monday	US		imdbDisplay		0
tt0098244	5	Sobota, niedziela i poniedziałek	PL		imdbDisplay		0
tt0098244	6	Sabato, domenica e lunedì			original		1
tt0098244	7	星期六，星期天和星期一	CN	cmn	imdbDisplay		0
tt0098244	8	Sabato, domenica e lunedì	IT		imdbDisplay		0
tt0098244	9	Saturday, Sunday and Monday	XWW	en	imdbDisplay		0
tt0098256	1	Sauna			original		1
tt0098256	2	Sauna	ES		imdbDisplay		0
tt0098256	3	Sauna	DK		imdbDisplay		0
tt0098267	1	Schwarzbunt Märchen	XWG		imdbDisplay		0
tt0098267	2	Schwarzbunt Märchen			original		1
tt0098278	1	Sekretny skandal	PL		imdbDisplay		0
tt0098278	2	Scandalo segreto	IT		imdbDisplay		0
tt0098278	3	Scandalo segreto			original		1
tt0098278	4	Titkos botrány	HU				0
tt0098278	5	Secret Scandal	US				0
tt0098278	6	Gizli Skandal	TR	tr	alternative		0
tt0098278	7	Scandale secret	FR		imdbDisplay		0
tt0098294	1	La settimana della sfinge			original		1
tt0098294	2	La settimana della sfinge	IT		imdbDisplay		0
tt0098294	3	A Szfinx utolsó rejtélye	HU				0
tt0098294	4	La semaine du Sphinx	FR				0
tt0098294	5	La semana de la esfinge	AR				0
tt0098318	1	Shigatse: Eine Spritze kommt selten allein			original		1
tt0098318	2	Shigatse: Eine Spritze kommt selten allein	AT		imdbDisplay		0
tt0098344	1	Skinned Alive	US		imdbDisplay		0
tt0098344	2	Skinned Alive	SG	en	imdbDisplay		0
tt0098344	3	Освежеванные заживо	RU		imdbDisplay		0
tt0098344	4	Skinned Alive	GB		imdbDisplay		0
tt0098344	5	Skinned Alive			original		1
tt0098344	6	Skinned Alive	AE		imdbDisplay		0
tt0098344	7	Gdarmena kormia	GR		dvd		0
tt0098344	8	Skinned Alive	PH	en	imdbDisplay		0
tt0098372	1	Дух орла	SUHH	ru	imdbDisplay		0
tt0098372	2	Spirit of the Eagle			original		1
tt0098372	3	Abenteuer in den Rocky Mountains	XWG				0
tt0098372	4	O Voo da Águia	BR		imdbDisplay		0
tt0098372	5	Lo spirito dell'aquila	IT				0
tt0098372	6	Spirit of the Eagle	GB		imdbDisplay		0
tt0098372	7	O Espírito de um Selvagem	BR		video		0
tt0098372	8	Spirit of the Eagle	US		imdbDisplay		0
tt0098372	9	El espíritu del águila	ES		imdbDisplay		0
tt0098377	1	The Spring	US		imdbDisplay		0
tt0098377	2	A Fonte da Juventude	BR		imdbDisplay		0
tt0098377	3	The Spring - Auf der Suche nach dem Kristall des Lebens	DE		imdbDisplay		0
tt0098377	4	The Spring	GB		imdbDisplay		0
tt0098377	5	Harc az Életkristályért	HU		video		0
tt0098377	6	Источник	SUHH	ru	imdbDisplay		0
tt0098377	7	Le mystère de la source	CA	fr	imdbDisplay		0
tt0098377	8	The Spring			original		1
tt0098392	1	Der Strandpirat			original		1
tt0098392	2	Der Strandpirat	XWG		imdbDisplay		0
tt0098405	1	Knock on the Door					0
tt0098405	2	Stuk v dver			original		1
tt0098405	3	Стук в дверь	SUHH	ru	imdbDisplay		0
tt0098422	10	American Ninja Fighter	PH	en		new title	0
tt0098422	11	Sword of the Bushido	GB				0
tt0098422	12	The Sword of Bushido			original		1
tt0098422	13	Bushidon miekka	FI				0
tt0098422	14	Kickboxing: la spada di Bushido	IT				0
tt0098422	15	Le code Bushido	FR		imdbDisplay		0
tt0098422	1	ザ・スウォード 炎の決闘	JP	ja	imdbDisplay		0
tt0098422	2	Miecz bushido	PL				0
tt0098422	3	Le sabre de Bushido	CA	fr	imdbDisplay		0
tt0098422	4	Мечът на Бушидо	BG	bg	imdbDisplay		0
tt0098422	5	Karate Champ - Das Schwert des Todes	XWG				0
tt0098422	6	A Vingança da Espada Ninja	BR		imdbDisplay		0
tt0098422	7	The Sword of Bushido	HK				0
tt0098422	8	Bushido - Codice d'onore	IT		imdbDisplay		0
tt0098422	9	To spathi tou Bushido	GR		video		0
tt0098426	10	Riddaren Lancelot och draken	SE		imdbDisplay		0
tt0098426	1	Merlin und der Zaubertrank	XWG				0
tt0098426	2	Ritari Lancelot ja Lohikäärme	FI		imdbDisplay		0
tt0098426	3	Sárkány és papucs			original		1
tt0098426	4	Dragon si papuc	RO		imdbDisplay		0
tt0098426	5	Dragon and Slippers	XWW	en		literal title	0
tt0098426	6	Sárkány és papucs	HU		imdbDisplay		0
tt0098426	7	De Betovering van Ridder Lancelot	NL	nl	alternative		0
tt0098426	8	Дракон і пантофля королеви	UA		imdbDisplay		0
tt0098426	9	Riddaren Lancelot och Draken	FI	sv	imdbDisplay		0
tt0098429	1	Tahiti's Girl	ES		imdbDisplay		0
tt0098429	2	Tahiti's Girl			original		1
tt0098429	3	La chica de Tahití	ES		tv		0
tt0098431	1	Mystery of the Game of Cubes					0
tt0098431	2	Taina jocului de cuburi	RO		imdbDisplay		0
tt0098431	3	Taina jocului de cuburi			original		1
tt0098461	1	Thanedaar	GB		imdbDisplay		0
tt0098461	2	Thanedaar	CA	en	imdbDisplay		0
tt0098461	3	Thanedaar			original		1
tt0098461	4	Thanedaar	IN	en	imdbDisplay		0
tt0098462	1	That Englishwoman: An Account of the Life of Emily Hobhouse			original		1
tt0098462	2	Eine Frau wie tausend Feuer	XWG		alternative		0
tt0098462	3	Burenkrieg	DE			DVD box title	0
tt0098462	4	That Englishwoman: An Account of the Life of Emily Hobhouse	ZA				0
tt0098462	5	Egy angol nő	HU		imdbDisplay		0
tt0098486	10	Der Todesking: The Death King	XWW	en	imdbDisplay		0
tt0098486	11	El rey de la muerte	ES				0
tt0098486	12	Der Todesking	DE		imdbDisplay		0
tt0098486	13	Der Todesking	XWG		imdbDisplay		0
tt0098486	14	死の王	JP	ja	imdbDisplay		0
tt0098486	1	The Death King	XWW	en	imdbDisplay		0
tt0098486	2	Le roi des morts	FR				0
tt0098486	3	The Death King	US		imdbDisplay		0
tt0098486	4	Der Todesking: The Death King	US		imdbDisplay		0
tt0098486	5	Der Todesking			original		1
tt0098486	6	Король смерти	SUHH	ru	imdbDisplay		0
tt0098486	7	Der Todesking	CA	en	imdbDisplay		0
tt0098486	8	O Rei da Morte	BR		imdbDisplay		0
tt0098486	9	The Death King	GB		imdbDisplay		0
tt0098488	10	Tom and Lola	GB		imdbDisplay		0
tt0098488	1	Tom et Lola			original		1
tt0098488	2	トムとローラ	JP	ja	imdbDisplay		0
tt0098488	3	Tom et Lola	FR		imdbDisplay		0
tt0098488	4	Tom and Lola	XWW	en	imdbDisplay		0
tt0098488	5	Tom et Lola	DE		imdbDisplay		0
tt0098488	6	Tom y Lola	ES		imdbDisplay		0
tt0098488	7	Tom Et Lola	CA	en	imdbDisplay		0
tt0098488	8	Tom et Lola	US		imdbDisplay		0
tt0098488	9	Tom and Lola					0
tt0098495	1	Freinage dans le ciel	FR		imdbDisplay		0
tt0098495	2	Tormozheniye v nebesakh			original		1
tt0098495	3	Торможение в небесах	SUHH	ru	imdbDisplay		0
tt0098495	4	Braking in Heaven					0
tt0098514	1	Trois années	PH	en	imdbDisplay		0
tt0098514	2	Trois années	FR		imdbDisplay		0
tt0098514	3	Trois années	SG	en	imdbDisplay		0
tt0098514	4	Trois années			original		1
tt0098531	1	Сокровище Собачьих островов	SUHH	ru	imdbDisplay		0
tt0098531	2	Treasure of the Bitch Islands	US		imdbDisplay		0
tt0098531	3	Le trésor des îles chiennes			original		1
tt0098531	4	A szigetek kincse	HU		imdbDisplay		0
tt0098531	5	Le trésor des îles chiennes	FR		imdbDisplay		0
tt0098531	6	Skarb wyspy suk	PL		imdbDisplay		0
tt0098531	7	De dödas land	SE		imdbDisplay		0
tt0098531	8	Treasure of the Bitch Islands	GB		imdbDisplay		0
tt0098531	9	Treasure of the Bitch Islands	XWW	en	imdbDisplay		0
tt0098532	10	Dziewczyna z fabryki zapałek	PL		imdbDisplay		0
tt0098532	11	Tulitikkutehtaan tyttö			original		1
tt0098532	12	Η γυναίκα με τα σπίρτα	GR		imdbDisplay		0
tt0098532	13	A Mocinha da Fábrica de Fósforos	BR		alternative		0
tt0098532	14	La fille aux allumettes	FR		imdbDisplay		0
tt0098532	15	Das Mädchen aus der Streichholzfabrik	XWG		imdbDisplay		0
tt0098532	16	A Garota da Fábrica de Caixas de Fósforos	BR		imdbDisplay		0
tt0098532	17	A Rapariga da Fábrica de Fósforos	PT		imdbDisplay		0
tt0098532	18	Pigen fra fyrstikkfabrikken	DK		alternative		0
tt0098532	19	Pospoilu fobrikako neska	RO		imdbDisplay		0
tt0098532	1	Piken fra fyrstikkfabrikken	NO		imdbDisplay		0
tt0098532	20	Tulitikkutehtaan tyttö	EC		imdbDisplay		0
tt0098532	21	Het meisje van de lucifersfabriek	BE	qbn	imdbDisplay		0
tt0098532	22	Devojka iz fabrike šibica	XYU	sr	imdbDisplay		0
tt0098532	23	Pigen fra tændstikfabrikken	DK		imdbDisplay		0
tt0098532	24	La chica de la fábrica de cerillas	ES		imdbDisplay		0
tt0098532	25	Tulitikkutehtaan tyttö	FI		imdbDisplay		0
tt0098532	26	Flickan från tändsticksfabriken	SE		imdbDisplay		0
tt0098532	27	The Match Factory Girl	US		imdbDisplay		0
tt0098532	28	Flickan från tändsticksfabriken	FI	sv	imdbDisplay		0
tt0098532	29	マッチ工場の少女	JP	ja	imdbDisplay		0
tt0098532	2	The Match Factory Girl	CA	en	imdbDisplay		0
tt0098532	30	A gyufagyári lány	HU		imdbDisplay		0
tt0098532	31	火柴廠女工	HK	cmn	imdbDisplay		0
tt0098532	3	La fiammiferaia	IT		imdbDisplay		0
tt0098532	4	Девушка со спичечной фабрики	SUHH	ru	imdbDisplay		0
tt0098532	5	La muchacha de la fábrica de fósforos	UY			original subtitled version	0
tt0098532	6	The Match Factory Girl	XWW	en	imdbDisplay		0
tt0098532	7	Момичето от кибритената фабрика	BG	bg	imdbDisplay		0
tt0098532	8	La chica de la fábrica de fósforos	AR				0
tt0098532	9	The Match Factory Girl	GB		imdbDisplay		0
tt0098534	1	Tumult	RO				0
tt0098534	2	Tumultes	FR		imdbDisplay		0
tt0098534	3	Wrzawa	PL		imdbDisplay		0
tt0098534	4	Tumultes			original		1
tt0098542	1	Ti, koyto si na nebeto			original		1
tt0098542	2	Ти, който си на небето	BG	bg	imdbDisplay		0
tt0098542	3	You, Who Are in Heaven					0
tt0098542	4	Ty, który jesteś w niebie	PL		imdbDisplay		0
tt0098542	5	Thou, Which Art in Heaven	XEU	en			0
tt0098542	6	Ты, который на небе	RU		imdbDisplay		0
tt0098542	7	Ты, который на небе	SUHH	ru	imdbDisplay		0
tt0098542	8	Ty, ktorý si na nebesiach	SK		imdbDisplay		0
tt0098542	9	Ty, ktory si na nebesiach	CSHH	sk			0
tt0098548	1	Universal Laws	XWW	en			0
tt0098548	2	宇宙の法則（1990）	JP	ja	imdbDisplay		0
tt0098548	3	Uchuu no hosoku			original		1
tt0098548	4	Gesetz der Macht	XWG				0
tt0098553	1	Ein unbekannter Zeuge	XWG				0
tt0098561	1	Une table pour six	FR		imdbDisplay		0
tt0098561	2	Une table pour six			original		1
tt0098561	3	Pöytä kuudelle	FI				0
tt0098561	4	Vacsora hat személyre	HU		imdbDisplay		0
tt0098561	5	A Table for Six					0
tt0098584	10	A Woman's Revenge	GB		imdbDisplay		0
tt0098584	11	La vengeance d'une femme			original		1
tt0098584	1	Die Rache einer Frau	XWG				0
tt0098584	2	La vengeance d'une femme	CA	fr	imdbDisplay		0
tt0098584	3	女の復讐	JP	ja	imdbDisplay		0
tt0098584	4	La vendetta di una donna	IT		imdbDisplay		0
tt0098584	5	Vingança de Mulher	PT		imdbDisplay		0
tt0098584	6	A Woman's Revenge	US		imdbDisplay		0
tt0098584	7	A Woman's Revenge	XWW	en	imdbDisplay		0
tt0098584	8	Zemsta kobiety	PL		imdbDisplay		0
tt0098584	9	La vengeance d'une femme	FR		imdbDisplay		0
tt0098588	10	Запретная любовь	SUHH	ru	imdbDisplay		0
tt0098588	1	Verbotene Liebe			original		1
tt0098588	2	Forbidden Love	US		imdbDisplay		0
tt0098588	3	Verbotene Liebe	DE		imdbDisplay		0
tt0098588	4	Forbidden Love	GB		imdbDisplay		0
tt0098588	5	Forbidden Love	XWW	en	imdbDisplay		0
tt0098588	6	Forbidden Love	IN	hi	imdbDisplay		0
tt0098588	7	Zakazana miłość	PL		imdbDisplay		0
tt0098588	8	Forbidden Love	CA	en	imdbDisplay		0
tt0098588	9	Verbotene Liebe	DDDE		imdbDisplay		0
tt0098606	10	A Voz da Lua	PT				0
tt0098606	11	Гласът на луната	BG	bg	imdbDisplay		0
tt0098606	12	Die Stimme des Mondes	XWG				0
tt0098606	13	The Voice of the Moon	GB		imdbDisplay		0
tt0098606	14	Glasul lunii	RO		imdbDisplay		0
tt0098606	15	Mėnulio balsas	LT		imdbDisplay		0
tt0098606	16	Månens röst	SE		imdbDisplay		0
tt0098606	17	The Voice of the Moon	CA	en	imdbDisplay		0
tt0098606	18	La voce della luna	IT		imdbDisplay		0
tt0098606	19	La voz de la luna	MX		imdbDisplay		0
tt0098606	1	A Voz da Lua	BR		imdbDisplay		0
tt0098606	20	La voz de la luna	AR				0
tt0098606	21	Die Stimme des Mondes	AT				0
tt0098606	22	Głos z księżyca	PL		alternative		0
tt0098606	23	Die Stimme des Mondes	DE		imdbDisplay		0
tt0098606	24	ボイス・オブ・ムーン	JP	ja	imdbDisplay		0
tt0098606	25	月亮的聲音	TW		imdbDisplay		0
tt0098606	26	Głos księżyca	PL		imdbDisplay		0
tt0098606	2	Голос луны	SUHH	ru	imdbDisplay		0
tt0098606	3	La voix de la Lune	FR		imdbDisplay		0
tt0098606	4	The Voice of the Moon	US		imdbDisplay		0
tt0098606	5	Η φωνή του φεγγαριού	GR		imdbDisplay		0
tt0098606	6	A Hold hangja	HU				0
tt0098606	7	La voce della luna			original		1
tt0098606	8	La voz de la luna	ES				0
tt0098606	9	The Voice of the Moon	XWW	en	imdbDisplay		0
tt0098629	1	Weininger's Last Night	US			new title	0
tt0098629	2	Weiningers Nacht	AT		imdbDisplay		0
tt0098629	3	Ostatnia noc Weiningera	PL		imdbDisplay		0
tt0098629	4	Weiningers Nacht			original		1
tt0098629	5	Weiningers natt	SE		imdbDisplay		0
tt0098634	1	Western			original		1
tt0098634	2	Western	HU		imdbDisplay		0
tt0098656	1	William S. Burroughs: Commissioner of Sewers	DE		imdbDisplay		0
tt0098656	2	William S. Burroughs: Commissioner of Sewers			original		1
tt0098656	3	William S. Burroughs: Commissioner of Sewers	GB		imdbDisplay		0
tt0098657	1	Winckelmanns resor	SE		imdbDisplay		0
tt0098657	2	Winckelmanns Reisen	XWG		imdbDisplay		0
tt0098657	3	Winckelmanns Reisen			original		1
tt0098658	10	Les ailes de la renommée	FR				0
tt0098658	11	Wings of Fame	AU		imdbDisplay		0
tt0098658	12	Wings of Fame	IN	hi	imdbDisplay		0
tt0098658	13	Wings of Fame			original		1
tt0098658	14	A hírnév szárnyán	HU		imdbDisplay		0
tt0098658	1	Wings of Fame	ES		imdbDisplay		0
tt0098658	2	Le ali del successo	IT				0
tt0098658	3	Ta ftera tis dimosiotitas	GR		imdbDisplay		0
tt0098658	4	Krídla slávy	CSHH				0
tt0098658	5	Крылья славы	SUHH	ru	imdbDisplay		0
tt0098658	6	Wings of Fame	US		imdbDisplay		0
tt0098658	7	Wings of Fame	NL				0
